Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Pressure,Altitude,launch_detected,kf_velocity,kf_altitude,er_velocity,er_altitude,predicted_apogee,trigger_achieved,fins_retracted,er_apogee_pred
1439.511826,-179.61,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.34,425.79,-3.69,425.66,425.38,0,0,425.51
1439.521530,-179.61,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.67,425.93,12.46,425.73,428.73,0,0,431.23
1439.531203,-179.62,-11.81,137.65,-0.20,-0.64,0.71,99.78,425.51,1,0.62,425.92,-3.00,425.66,425.41,0,0,425.51
1439.540887,-179.62,-11.81,137.65,-0.20,-0.64,0.71,99.76,428.82,1,0.94,426.06,10.33,425.73,428.75,0,0,430.37
1439.550533,-179.62,-11.81,137.65,-0.20,-0.64,0.71,99.78,425.51,1,0.87,426.04,-2.23,425.79,425.43,0,0,425.51
1439.560176,-179.62,-11.81,137.65,-0.20,-0.64,0.71,99.78,423.57,1,0.60,425.94,-0.43,425.81,423.47,0,0,423.57
1439.569860,-179.62,-11.81,137.65,-0.20,-0.64,0.71,99.78,425.51,1,0.56,425.92,0.00,425.81,425.40,0,0,425.51
1439.589271,-179.62,-11.80,137.65,-0.20,-0.64,0.70,99.78,424.40,1,0.39,425.86,-14.29,425.79,424.28,0,0,424.40
1439.598921,-179.62,-11.80,137.65,-0.20,-0.63,0.70,99.78,425.51,1,0.35,425.84,0.00,425.81,425.38,0,0,425.51
1439.608561,-179.62,-11.80,137.65,-0.20,-0.63,0.70,99.79,422.46,1,-0.02,425.69,-10.80,425.77,422.46,0,0,422.46
1439.618234,-179.62,-11.80,137.65,-0.20,-0.63,0.70,99.79,422.46,1,-0.37,425.54,-22.00,425.73,422.46,0,0,422.46
1439.627911,-179.62,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.37,425.53,-9.81,425.73,425.51,0,0,425.51
1439.637848,-179.62,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.38,425.53,0.00,425.73,425.51,0,0,425.51
1439.647798,-179.62,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.02,425.68,12.19,425.80,428.82,0,0,431.12
1439.657813,-179.63,-11.81,137.65,-0.20,-0.65,0.71,99.78,425.51,1,-0.04,425.67,-12.16,425.80,425.51,0,0,425.51
1439.667704,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.05,425.66,13.57,425.80,425.51,0,0,428.26
1439.677859,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.29,425.81,0.00,425.86,428.69,0,0,428.82
1439.692717,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.62,425.95,22.54,425.93,428.72,0,0,436.66
1439.698250,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,0.24,425.80,-14.89,425.87,422.33,0,0,422.46
1439.707975,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.57,425.94,-5.32,426.00,428.72,0,0,428.82
1439.717819,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,0.19,425.78,-18.46,425.94,422.32,0,0,422.46
1439.733795,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.77,427.72,1,0.40,425.88,4.76,425.98,427.60,0,0,428.02
1439.738669,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.77,427.72,1,0.60,425.96,20.18,426.02,427.62,0,0,433.92
1439.748431,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.91,426.10,14.95,426.15,428.75,0,0,432.26
1439.759230,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.84,426.08,-9.47,426.15,425.43,0,0,425.51
1439.772296,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,1.14,426.22,12.33,426.22,428.77,0,0,431.17
1439.782405,-179.63,-11.81,137.65,-0.20,-0.65,0.71,99.78,425.51,1,1.06,426.20,-12.32,426.20,425.45,0,0,425.51
1439.808322,-179.63,-11.81,137.65,-0.20,-0.65,0.70,99.77,426.61,1,1.11,426.23,14.34,426.22,426.56,0,0,429.75
1439.818009,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.03,426.20,0.00,426.15,425.45,0,0,425.51
1439.828065,-179.63,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.95,426.18,-11.04,426.15,425.44,0,0,425.51
1439.838128,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,1.24,426.31,0.00,426.22,428.78,0,0,428.82
1439.848164,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.15,426.29,20.41,426.15,425.46,0,0,431.86
1439.858182,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.06,426.26,-31.23,426.09,425.45,0,0,425.51
1439.868240,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.98,426.24,20.64,426.09,425.44,0,0,432.02
1439.878130,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.77,426.61,1,1.02,426.26,-7.33,426.11,426.55,0,0,426.61
1439.887941,-179.63,-11.80,137.65,-0.20,-0.64,0.70,99.78,424.40,1,0.81,426.19,-4.37,426.09,424.32,0,0,424.40
1439.917618,-179.63,-11.81,137.65,-0.19,-0.64,0.71,99.78,425.51,1,0.74,426.16,1.30,426.11,425.42,0,0,425.48
1439.927795,-179.63,-11.81,137.65,-0.20,-0.65,0.71,99.77,426.61,1,0.78,426.19,14.37,426.13,426.53,0,0,429.76
1439.938554,-179.63,-11.81,137.65,-0.20,-0.64,0.71,99.76,428.82,1,1.07,426.32,10.09,426.20,428.77,0,0,430.28
1439.948217,-179.64,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.98,426.29,20.63,426.13,425.44,0,0,432.02
1439.958092,-179.64,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.89,426.27,-3.69,426.06,425.43,0,0,425.51
1439.967879,-179.64,-11.81,137.65,-0.20,-0.63,0.70,99.78,425.51,1,0.81,426.24,3.24,426.00,425.43,0,0,425.51
1439.977901,-179.64,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.73,426.21,-9.74,426.00,425.42,0,0,425.51
1439.987742,-179.64,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.65,426.19,-11.08,426.00,425.41,0,0,425.51
1439.997803,-179.64,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.58,426.16,9.73,426.00,425.40,0,0,426.82
1440.022433,-179.64,-11.81,137.65,-0.19,-0.64,0.70,99.78,425.51,1,0.50,426.14,-9.73,426.00,425.40,0,0,425.51
1440.032150,-179.64,-11.81,137.65,-0.20,-0.64,0.71,99.78,425.51,1,0.43,426.11,-10.02,426.00,425.39,0,0,425.51
1440.041801,-179.64,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.37,426.09,5.57,426.00,425.38,0,0,425.98
1440.051589,-179.64,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.30,426.06,-3.11,426.00,425.38,0,0,425.51
1440.061269,-179.64,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.24,426.04,5.68,426.00,425.37,0,0,426.00
1440.070912,-179.65,-11.80,137.64,-0.20,-0.64,0.70,99.78,425.51,1,0.18,426.02,-9.87,426.00,425.36,0,0,425.51
1440.080629,-179.65,-11.80,137.64,-0.20,-0.64,0.70,99.78,425.51,1,0.13,426.00,-14.59,425.93,425.36,0,0,425.51
1440.090326,-179.65,-11.80,137.64,-0.20,-0.64,0.70,99.78,425.51,1,0.07,425.97,0.00,425.93,425.35,0,0,425.51
1440.099996,-179.65,-11.80,137.64,-0.20,-0.64,0.70,99.78,425.51,1,0.02,425.95,0.00,425.86,425.35,0,0,425.51
1440.124409,-179.65,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.03,425.93,-8.92,425.86,425.51,0,0,425.51
1440.129237,-179.65,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.07,425.91,0.00,425.90,425.51,0,0,425.51
1440.138911,-179.65,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.12,425.89,-3.26,425.90,425.51,0,0,425.51
1440.148592,-179.65,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.16,425.87,0.00,425.93,425.51,0,0,425.51
1440.158307,-179.65,-11.80,137.65,-0.20,-0.64,0.70,99.78,424.40,1,-0.32,425.80,-4.07,425.90,424.40,0,0,424.40
1440.168044,-179.65,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.35,425.79,-8.99,425.96,425.51,0,0,425.51
1440.177926,-179.65,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.38,425.77,0.00,426.03,425.51,0,0,425.51
1440.187939,-179.66,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.41,425.75,0.00,426.03,425.51,0,0,425.51
1440.197915,-179.66,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.44,425.74,0.00,426.03,425.51,0,0,425.51
1440.208043,-179.66,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.46,425.72,-3.02,425.96,425.51,0,0,425.51
1440.232921,-179.66,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.12,425.86,13.91,426.03,428.82,0,0,431.74
1440.242629,-179.66,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.16,425.85,0.00,426.03,425.51,0,0,425.51
1440.252469,-179.67,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.20,425.83,-3.40,425.96,425.51,0,0,425.51
1440.262254,-179.67,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.23,425.81,-10.27,425.89,425.51,0,0,425.51
1440.271922,-179.67,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.27,425.79,0.00,425.95,425.51,0,0,425.51
1440.281601,-179.67,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.06,425.93,11.62,425.95,428.67,0,0,430.89
1440.291281,-179.67,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.31,425.77,-10.66,425.95,422.46,0,0,422.46
1440.301059,-179.67,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.34,425.76,3.88,425.91,425.51,0,0,425.64
1440.310706,-179.67,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.37,425.74,-3.25,425.86,425.51,0,0,425.51
1440.331545,-179.67,-11.80,137.65,-0.20,-0.64,0.71,99.76,428.82,1,-0.03,425.88,10.79,425.86,428.82,0,0,430.56
1440.341210,-179.67,-11.80,137.65,-0.20,-0.64,0.71,99.76,428.82,1,0.29,426.02,10.82,425.93,428.69,0,0,430.57
1440.350882,-179.68,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.59,426.15,10.84,425.93,428.72,0,0,430.58
1440.360527,-179.68,-11.80,137.65,-0.20,-0.64,0.71,99.79,422.46,1,0.19,425.99,-9.97,425.87,422.32,0,0,422.46
1440.370185,-179.68,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.14,425.97,-12.08,425.85,425.36,0,0,425.51
1440.379849,-179.68,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.45,426.10,21.74,425.91,428.71,0,0,436.10
1440.389585,-179.68,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.38,426.08,0.00,425.91,425.38,0,0,425.51
1440.399250,-179.68,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.32,426.05,0.00,425.85,425.38,0,0,425.51
1440.408913,-179.68,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.62,426.19,12.10,425.91,428.72,0,0,431.08
1440.418556,-179.68,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.91,426.31,0.00,425.98,428.75,0,0,428.82
1440.442774,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.82,426.29,20.58,425.98,425.43,0,0,431.99
1440.452428,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.73,426.26,-9.38,425.96,425.42,0,0,425.51
1440.462103,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.65,426.23,0.00,425.98,425.41,0,0,425.51
1440.472031,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.57,426.20,-11.80,425.98,425.40,0,0,425.51
1440.481674,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.50,426.17,0.96,425.96,425.39,0,0,425.44
1440.491353,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.42,426.15,-2.23,425.89,425.39,0,0,425.51
1440.501087,-179.69,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,0.35,426.12,20.40,425.89,425.38,0,0,431.86
1440.510727,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.28,426.10,-8.81,425.89,425.37,0,0,425.51
1440.520404,-179.69,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.22,426.07,-11.79,425.89,425.37,0,0,425.51
1440.617245,-179.70,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.16,426.05,9.65,425.89,425.36,0,0,426.95
1440.622069,-179.70,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.10,426.02,-10.58,425.89,425.35,0,0,425.51
1440.782918,-179.73,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.29,425.86,-8.50,425.83,422.46,0,0,422.46
1440.865131,-179.73,-11.80,137.66,-0.20,-0.64,0.70,99.78,425.51,1,-0.33,425.84,6.88,425.83,425.51,0,0,426.12
1440.869957,-179.73,-11.80,137.66,-0.19,-0.64,0.70,99.78,425.51,1,-0.36,425.82,10.61,425.83,425.51,0,0,427.17
1440.879598,-179.73,-11.80,137.66,-0.19,-0.64,0.70,99.78,425.51,1,-0.40,425.80,0.00,425.83,425.51,0,0,425.51
1440.889240,-179.73,-11.80,137.66,-0.20,-0.64,0.70,99.76,428.82,1,-0.07,425.94,-5.82,425.90,428.82,0,0,428.82
1440.908598,-179.74,-11.80,137.66,-0.20,-0.64,0.70,99.78,425.51,1,-0.12,425.92,8.90,425.90,425.51,0,0,426.73
1440.918753,-179.74,-11.80,137.66,-0.20,-0.64,0.70,99.78,425.51,1,-0.16,425.90,0.00,425.90,425.51,0,0,425.51
1440.928396,-179.74,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.54,425.74,-3.48,425.84,422.46,0,0,422.46
1440.938050,-179.74,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.89,425.58,-13.85,425.78,422.46,0,0,422.46
1440.947698,-179.74,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.90,425.57,-10.37,425.78,425.51,0,0,425.51
1440.958353,-179.74,-11.80,137.65,-0.20,-0.64,0.70,99.77,426.61,1,-0.78,425.61,-9.11,425.80,426.61,0,0,426.61
1440.967994,-179.74,-11.80,137.65,-0.20,-0.64,0.70,99.77,426.61,1,-0.67,425.65,11.09,425.82,426.61,0,0,428.47
1440.977956,-179.74,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.69,425.63,0.00,425.82,425.51,0,0,425.51
1440.987706,-179.74,-11.81,137.65,-0.20,-0.64,0.71,99.79,422.46,1,-1.03,425.48,-6.84,425.76,422.46,0,0,422.46
1441.002457,-179.74,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.67,425.62,8.21,425.85,428.82,0,0,429.83
1441.021797,-179.74,-11.80,137.65,-0.19,-0.64,0.70,99.78,425.51,1,-0.68,425.61,0.00,425.85,425.51,0,0,425.51
1441.031450,-179.75,-11.80,137.65,-0.20,-0.64,0.70,99.77,426.61,1,-0.57,425.65,0.04,425.87,426.61,0,0,426.45
1441.041134,-179.75,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.59,425.64,-14.51,425.87,425.51,0,0,425.51
1441.050793,-179.75,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.24,425.78,15.37,425.94,428.82,0,0,432.47
1441.060750,-179.75,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.27,425.77,0.00,425.94,425.51,0,0,425.51
1441.070419,-179.75,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.30,425.75,10.71,425.87,425.51,0,0,427.21
1441.080061,-179.75,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.32,425.74,7.37,425.87,425.51,0,0,426.27
1441.090491,-179.75,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.01,425.88,8.28,425.94,428.66,0,0,429.86
1441.100395,-179.75,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.34,426.02,7.78,426.00,428.69,0,0,429.71
1441.111362,-179.75,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.28,426.00,-2.65,426.00,425.37,0,0,425.51
1441.135677,-179.75,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.23,425.98,1.21,425.94,425.37,0,0,425.47
1441.140503,-179.75,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.54,426.11,20.80,426.06,428.71,0,0,435.45
1441.150173,-179.75,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.83,426.24,-4.10,426.13,428.74,0,0,428.82
1441.159988,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,1.11,426.37,16.35,426.20,428.77,0,0,432.82
1441.169671,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.02,426.34,2.37,426.13,425.45,0,0,425.58
1441.179589,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.92,426.31,3.32,426.06,425.44,0,0,425.53
1441.189465,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.83,426.28,-11.95,426.00,425.43,0,0,425.51
1441.199109,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.75,426.26,9.68,426.06,425.42,0,0,426.80
1441.208773,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.67,426.23,-9.67,426.06,425.41,0,0,425.51
1441.218630,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.59,426.20,0.00,425.99,425.40,0,0,425.51
1441.244906,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.87,426.33,0.00,426.06,428.75,0,0,428.82
1441.249737,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,1.14,426.45,19.61,426.12,428.77,0,0,434.62
1441.259431,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.04,426.42,19.58,426.06,425.45,0,0,431.29
1441.269140,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.94,426.39,0.00,425.99,425.44,0,0,425.51
1441.278813,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.84,426.35,-15.10,425.99,425.43,0,0,425.51
1441.288453,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.75,426.32,-5.58,425.99,425.42,0,0,425.51
1441.298216,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.66,426.29,-2.37,425.99,425.41,0,0,425.51
1441.307883,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,0.93,426.42,30.44,426.06,428.75,0,0,442.97
1441.318174,-179.76,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,1.19,426.54,2.05,426.12,428.78,0,0,428.87
1441.327856,-179.76,-11.80,137.65,-0.20,-0.64,0.71,99.76,428.82,1,1.44,426.66,11.98,426.19,428.80,0,0,431.03
1441.352360,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.31,426.62,-3.50,426.19,425.48,0,0,425.51
1441.362068,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.19,426.58,0.00,426.19,425.46,0,0,425.51
1441.371749,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,1.07,426.54,-10.49,426.19,425.45,0,0,425.51
1441.381433,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.96,426.50,-12.14,426.19,425.44,0,0,425.51
1441.391139,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,0.85,426.46,-2.22,426.19,425.43,0,0,425.51
1441.400832,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,0.41,426.28,-0.98,426.19,422.35,0,0,422.46
1441.410492,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.00,426.11,-20.57,426.13,422.46,0,0,422.46
1441.420160,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.07,426.08,-9.82,426.13,425.51,0,0,425.51
1441.429888,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.13,426.05,0.00,426.13,425.51,0,0,425.51
1441.454526,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.19,426.03,0.00,426.06,425.51,0,0,425.51
1441.460319,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.25,426.00,-21.39,426.06,425.51,0,0,425.51
1441.470059,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.30,425.98,-10.91,426.06,425.51,0,0,425.51
1441.479713,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.69,425.81,-20.93,426.06,422.46,0,0,422.46
1441.489436,-179.77,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-1.05,425.65,-0.61,426.06,422.46,0,0,422.46
1441.499114,-179.78,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-1.40,425.49,-11.09,426.00,422.46,0,0,422.46
1441.508819,-179.78,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-1.39,425.47,0.00,425.98,425.51,0,0,425.51
1441.518505,-179.78,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-1.39,425.46,0.00,425.96,425.51,0,0,425.51
1441.528157,-179.78,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-1.38,425.45,0.00,425.96,425.51,0,0,425.51
1441.537837,-179.78,-11.80,137.65,-0.20,-0.64,0.70,99.77,426.61,1,-1.25,425.49,15.13,426.04,426.61,0,0,430.14
1441.562976,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-1.25,425.48,-10.41,425.98,425.51,0,0,425.51
1441.567808,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-1.25,425.47,-19.77,425.98,425.51,0,0,425.51
1441.577688,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.77,426.61,1,-1.12,425.51,3.74,425.98,426.61,0,0,426.72
1441.587911,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-1.12,425.50,0.00,425.98,425.51,0,0,425.51
1441.597881,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-1.12,425.49,0.00,425.91,425.51,0,0,425.51
1441.607697,-179.79,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-1.12,425.48,0.00,425.91,425.51,0,0,425.51
1441.617686,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.75,425.63,23.03,425.98,428.82,0,0,436.88
1441.628100,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.76,425.61,-7.53,425.98,425.51,0,0,425.51
1441.637743,-179.79,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.77,425.60,-7.59,425.91,425.51,0,0,425.51
1441.647650,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.42,425.74,-6.62,425.91,428.82,0,0,428.82
1441.677093,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.45,425.73,0.00,425.91,425.51,0,0,425.51
1441.681925,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.80,425.57,-9.89,425.85,422.46,0,0,422.46
1441.691572,-179.79,-11.80,137.65,-0.19,-0.64,0.70,99.78,425.51,1,-0.81,425.56,-3.59,425.78,425.51,0,0,425.51
1441.701255,-179.79,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.81,425.55,3.53,425.72,425.51,0,0,425.57
1441.710946,-179.80,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.82,425.54,0.00,425.65,425.51,0,0,425.51
1441.720595,-179.80,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.82,425.53,5.24,425.65,425.51,0,0,425.91
1441.730225,-179.80,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.82,425.52,12.40,425.65,425.51,0,0,427.89
1441.739906,-179.80,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.46,425.67,11.67,425.72,428.82,0,0,430.91
1441.749585,-179.80,-11.80,137.65,-0.20,-0.64,0.70,99.79,422.46,1,-0.81,425.51,-10.72,425.65,422.46,0,0,422.46
1441.774529,-179.80,-11.80,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.45,425.66,0.00,425.72,428.82,0,0,428.82
1441.779364,-179.80,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.46,425.65,10.53,425.72,425.51,0,0,427.14
1441.789035,-179.80,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.48,425.64,0.00,425.65,425.51,0,0,425.51
1441.798678,-179.80,-11.81,137.65,-0.20,-0.64,0.70,99.76,428.82,1,-0.13,425.78,9.62,425.65,428.82,0,0,430.26
1441.808353,-179.80,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.16,425.77,20.09,425.65,425.51,0,0,431.64
1441.818221,-179.80,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.19,425.75,19.70,425.65,425.51,0,0,431.37
1441.828314,-179.80,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.22,425.74,-8.78,425.65,425.51,0,0,425.51
1441.838024,-179.80,-11.80,137.65,-0.20,-0.64,0.71,99.78,425.51,1,-0.24,425.73,0.00,425.65,425.51,0,0,425.51
1441.847741,-179.80,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.27,425.72,0.00,425.65,425.51,0,0,425.51
1441.858103,-179.80,-11.80,137.65,-0.20,-0.64,0.70,99.77,426.61,1,-0.17,425.75,0.83,425.61,426.61,0,0,426.53
1441.887150,-179.81,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.20,425.74,0.00,425.54,425.51,0,0,425.51
1441.892179,-179.81,-11.80,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.22,425.73,-10.89,425.48,425.51,0,0,425.51
1441.901990,-179.81,-11.81,137.65,-0.20,-0.64,0.70,99.78,425.51,1,-0.25,425.72,16.79,425.48,425.51,0,0,429.77
