Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Temperature,Pressure,Altitude,kf_velocity,kf_altitude,triggerAltitudeAchieved
8064.04,-15.12,-68.00,-21.69,-0.91,0.14,-0.35,34.99,83.60,5223.41,-501.70,5223.23,1
8064.05,-15.12,-68.00,-21.69,-0.91,0.14,-0.35,34.99,83.60,5223.41,-499.28,5222.53,1
8064.06,-15.12,-68.00,-21.69,-0.91,0.14,-0.34,34.99,83.64,5211.61,-504.97,5213.69,1
8064.07,-15.12,-68.00,-21.69,-0.91,0.13,-0.35,34.98,83.65,5207.47,-507.21,5208.28,1
8064.08,-15.12,-68.00,-21.70,-0.92,0.14,-0.34,34.98,83.66,5203.64,-508.28,5204.03,1
8064.09,-15.12,-68.00,-21.69,-0.91,0.13,-0.34,34.99,83.69,5195.67,-512.06,5197.05,1
8064.10,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.99,83.72,5183.88,-519.34,5186.53,1
8064.11,-15.12,-68.00,-21.70,-0.92,0.14,-0.35,34.99,83.73,5180.06,-521.70,5180.92,1
8064.12,-15.12,-68.00,-21.70,-0.92,0.14,-0.35,34.99,83.73,5180.06,-519.95,5179.42,1
8064.13,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.98,83.76,5172.09,-522.92,5173.18,1
8064.14,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.99,83.77,5168.27,-524.12,5168.71,1
8064.15,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.99,83.80,5160.31,-527.85,5161.67,1
8064.16,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.99,83.82,5152.35,-532.25,5153.96,1
8064.17,-15.11,-68.00,-21.70,-0.91,0.14,-0.34,34.98,83.85,5141.85,-538.66,5144.19,1
8064.19,-15.11,-68.00,-21.69,-0.91,0.14,-0.34,34.97,83.87,5138.03,-540.69,5138.77,1
8064.20,-15.11,-68.00,-21.69,-0.91,0.14,-0.34,34.97,83.87,5138.03,-538.77,5137.33,1
8064.21,-15.12,-68.00,-21.69,-0.91,0.13,-0.35,34.99,83.90,5128.81,-542.53,5130.18,1
8064.22,-15.12,-68.00,-21.69,-0.91,0.14,-0.34,34.99,83.91,5124.99,-543.84,5125.47,1
8064.23,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.99,83.94,5113.23,-550.30,5115.58,1
8064.24,-15.12,-68.00,-21.69,-0.91,0.14,-0.34,34.99,83.94,5113.23,-549.51,5112.94,1
8064.25,-15.12,-68.00,-21.69,-0.91,0.13,-0.34,34.99,83.97,5105.28,-552.59,5106.40,1
8064.26,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.99,84.01,5093.52,-559.47,5096.03,1
8064.27,-15.12,-68.00,-21.69,-0.92,0.14,-0.34,34.99,84.01,5093.52,-558.75,5093.26,1
8064.28,-15.12,-68.00,-21.69,-0.92,0.14,-0.35,34.99,84.02,5089.71,-558.79,5089.72,1
8064.29,-15.13,-68.00,-21.69,-0.92,0.14,-0.34,34.99,84.04,5081.76,-562.05,5082.95,1
8064.30,-15.13,-68.00,-21.68,-0.92,0.13,-0.34,34.99,84.07,5073.83,-566.15,5075.32,1
8064.31,-15.13,-68.00,-21.68,-0.92,0.14,-0.35,34.99,84.08,5070.02,-567.44,5070.49,1
